,Contig,count,Depth avg,std,min,25%,Depth median,75%,max,count_nonzero,count_unique,count_unique_nonzero,sample,dataset,ncbi,region,id,distribution,genome_size,weighted_dist,readshare,expected_average_coverage,simulation_error,readsGB
72,NZ_CP053893.1.region006,20740.0,8.88519768563163,4.448794964674145,0.0,6.0,8.0,11.0,37.0,20723,20740,20723,sample_1,0_5GB,NZ_CP053893_1,region006,Genome3,0.170460239817046,5984367,1020096.6339732162,168957084.0891064,28.233075292525744,0.03,0.5
15,NZ_LT906445.1.region001,21700.0,30.07963133640553,13.1489084035426,8.0,23.0,27.0,31.0,101.0,21700,21700,21700,sample_3,0_5GB,NZ_LT906445_1,region001,Genome4,0.2124527201,2132142,452979.3675394542,73075875.92191564,34.27345642171846,0.03,0.5
31,NZ_LT906445.1.region001,21700.0,25.37995391705069,14.58584160839983,7.0,17.0,21.0,26.0,110.0,21700,21700,21700,sample_0,0_5GB,NZ_LT906445_1,region001,Genome4,0.1739126949826087,2132142,370806.5613056093,62139582.3021012,29.14420442076616,0.03,0.5
47,NZ_LT906445.1.region001,21700.0,26.66548387096774,10.781155646989983,7.0,20.0,24.0,28.0,102.0,21700,21700,21700,sample_2,0_5GB,NZ_LT906445_1,region001,Genome4,0.1943501142805649,2132142,414382.0413623922,66144238.86449737,31.022436059370047,0.03,0.5
63,NZ_LT906445.1.region001,21700.0,28.149769585253456,8.676135297155026,9.0,23.0,27.0,31.0,87.0,21700,21700,21700,sample_4,0_5GB,NZ_LT906445_1,region001,Genome4,0.2167059185,2132142,462047.7904824271,67741224.86142293,31.7714415181648,0.03,0.5
79,NZ_LT906445.1.region001,21700.0,30.02331797235023,11.979613466766889,9.0,23.0,27.0,32.0,108.0,21700,21700,21700,sample_1,0_5GB,NZ_LT906445_1,region001,Genome4,0.2208158466220816,2132142,470810.7408484983,77979680.82863295,36.57339934611905,0.03,0.5
14,NZ_LT906470.1.region001,26313.0,21.831490137954624,8.767643522796261,6.0,18.0,21.0,24.0,119.0,26313,26313,26313,sample_3,0_5GB,NZ_LT906470_1,region001,Genome5,0.1655945985,2041290,338026.597972065,54531379.35595354,26.714175524278048,0.03,0.5
30,NZ_LT906470.1.region001,26313.0,28.1443392999658,9.05123712867728,9.0,23.0,27.0,31.0,120.0,26313,26313,26313,sample_0,0_5GB,NZ_LT906470_1,region001,Genome5,0.218619331978138,2041290,446265.4561736533,74784947.02156173,36.63612079692828,0.03,0.5
46,NZ_LT906470.1.region001,26313.0,33.13373617603466,8.47743141266934,14.0,28.0,32.0,36.0,99.0,26313,26313,26313,sample_2,0_5GB,NZ_LT906470_1,region001,Genome5,0.2555441281744456,2041290,521639.67340121407,83264851.54908961,40.7903098281428,0.03,0.5
62,NZ_LT906470.1.region001,26313.0,23.468323642306085,7.16198858993257,6.0,19.0,23.0,26.0,92.0,26313,26313,26313,sample_4,0_5GB,NZ_LT906470_1,region001,Genome5,0.1808401188,2041290,369147.126105252,54120978.37397836,26.51312570677285,0.03,0.5
78,NZ_LT906470.1.region001,26313.0,31.691749325428496,8.96788037877918,11.0,27.0,31.0,35.0,107.0,26313,26313,26313,sample_1,0_5GB,NZ_LT906470_1,region001,Genome5,0.2446251127244625,2041290,499350.796353318,82706727.65659277,40.51689258096242,0.03,0.5
12,NZ_LT906470.1.region002,32244.0,22.560073191911677,12.328944526065332,6.0,18.0,21.0,24.0,197.0,32244,32242,32242,sample_3,0_5GB,NZ_LT906470_1,region002,Genome5,0.1655945985,2041290,338026.597972065,54531379.35595354,26.714175524278048,0.03,0.5
28,NZ_LT906470.1.region002,32244.0,28.40004341893065,12.777814770887712,10.0,23.0,27.0,31.0,202.0,32244,32242,32242,sample_0,0_5GB,NZ_LT906470_1,region002,Genome5,0.218619331978138,2041290,446265.4561736533,74784947.02156173,36.63612079692828,0.03,0.5
44,NZ_LT906470.1.region002,32244.0,32.969389653889095,11.19871901137995,12.0,27.0,31.0,36.0,167.0,32244,32242,32242,sample_2,0_5GB,NZ_LT906470_1,region002,Genome5,0.2555441281744456,2041290,521639.67340121407,83264851.54908961,40.7903098281428,0.03,0.5
60,NZ_LT906470.1.region002,32244.0,24.01172311127652,10.302621893718792,6.0,19.0,23.0,26.0,163.0,32244,32242,32242,sample_4,0_5GB,NZ_LT906470_1,region002,Genome5,0.1808401188,2041290,369147.126105252,54120978.37397836,26.51312570677285,0.03,0.5
76,NZ_LT906470.1.region002,32244.0,32.42804862920233,12.75250935426079,12.0,27.0,31.0,35.0,200.0,32244,32242,32242,sample_1,0_5GB,NZ_LT906470_1,region002,Genome5,0.2446251127244625,2041290,499350.796353318,82706727.65659277,40.51689258096242,0.03,0.5
13,NZ_LT906470.1.region003,21755.0,22.152240864169155,8.140786170795723,6.0,18.0,21.0,25.0,101.0,21755,21739,21739,sample_3,0_5GB,NZ_LT906470_1,region003,Genome5,0.1655945985,2041290,338026.597972065,54531379.35595354,26.714175524278048,0.03,0.5
29,NZ_LT906470.1.region003,21755.0,27.86513445185015,8.662282261304806,9.0,23.0,27.0,31.0,124.0,21755,21739,21739,sample_0,0_5GB,NZ_LT906470_1,region003,Genome5,0.218619331978138,2041290,446265.4561736533,74784947.02156173,36.63612079692828,0.03,0.5
45,NZ_LT906470.1.region003,21755.0,31.99324293265916,8.08831802175389,12.0,27.0,31.0,35.0,114.0,21755,21739,21739,sample_2,0_5GB,NZ_LT906470_1,region003,Genome5,0.2555441281744456,2041290,521639.67340121407,83264851.54908961,40.7903098281428,0.03,0.5
61,NZ_LT906470.1.region003,21755.0,23.03819811537577,6.789711136532821,6.0,19.0,22.0,26.0,94.0,21755,21739,21739,sample_4,0_5GB,NZ_LT906470_1,region003,Genome5,0.1808401188,2041290,369147.126105252,54120978.37397836,26.51312570677285,0.03,0.5
77,NZ_LT906470.1.region003,21755.0,31.7753619857504,8.623954086010302,10.0,27.0,31.0,35.0,143.0,21755,21739,21739,sample_1,0_5GB,NZ_LT906470_1,region003,Genome5,0.2446251127244625,2041290,499350.796353318,82706727.65659277,40.51689258096242,0.03,0.5
84,NC_014328.1.region001,18132.0,17.709408780057355,10.231558390458046,5.0,14.0,17.0,20.0,656.0,18132,18086,18086,sample_3,1GB,NC_014328_1,region001,Genome1,0.1513400897,4630065,700714.4524168306,212650760.9844383,45.9282452804525,0.03,1.0
100,NC_014328.1.region001,18132.0,16.265056254136333,9.9991951020249,2.0,13.0,15.0,18.0,610.0,18132,18086,18086,sample_0,1GB,NC_014328_1,region001,Genome1,0.1387160781861283,4630065,642264.4585468561,206118044.7652222,44.51731126133698,0.03,1.0
116,NC_014328.1.region001,18132.0,15.345466578424883,9.870849861160329,3.0,12.0,15.0,17.0,594.0,18132,18086,18086,sample_2,1GB,NC_014328_1,region001,Genome1,0.1365972244863403,4630065,632454.0281913471,198206538.0997688,42.808586510074655,0.03,1.0
132,NC_014328.1.region001,18132.0,15.81298257224796,10.14002354193743,3.0,13.0,15.0,18.0,638.0,18132,18086,18086,sample_4,1GB,NC_014328_1,region001,Genome1,0.1405702385,4630065,650849.3413205025,198374399.98035145,42.84484126688317,0.03,1.0
148,NC_014328.1.region001,18132.0,19.776031325832783,11.783285387717754,4.0,16.0,19.0,22.0,707.0,18132,18086,18086,sample_1,1GB,NC_014328_1,region001,Genome1,0.170460239817046,4630065,789241.9902685111,233270983.5722511,50.381794547646976,0.03,1.0
83,NC_014328.1.region002,19021.0,17.173019294464012,6.417213614426507,5.0,14.0,16.0,19.0,68.0,19021,19019,19019,sample_3,1GB,NC_014328_1,region002,Genome1,0.1513400897,4630065,700714.4524168306,212650760.9844383,45.9282452804525,0.03,1.0
99,NC_014328.1.region002,19021.0,15.878870721833763,5.923322339400256,2.0,12.0,15.0,18.0,58.0,19021,19019,19019,sample_0,1GB,NC_014328_1,region002,Genome1,0.1387160781861283,4630065,642264.4585468561,206118044.7652222,44.51731126133698,0.03,1.0
115,NC_014328.1.region002,19021.0,15.391304347826088,5.602230861693725,2.0,12.0,15.0,18.0,54.0,19021,19019,19019,sample_2,1GB,NC_014328_1,region002,Genome1,0.1365972244863403,4630065,632454.0281913471,198206538.0997688,42.808586510074655,0.03,1.0
131,NC_014328.1.region002,19021.0,16.39950580936859,6.596151075375538,3.0,13.0,16.0,19.0,69.0,19021,19019,19019,sample_4,1GB,NC_014328_1,region002,Genome1,0.1405702385,4630065,650849.3413205025,198374399.98035145,42.84484126688317,0.03,1.0
147,NC_014328.1.region002,19021.0,20.18179906419221,6.9214510539117295,5.0,16.0,19.0,22.0,72.0,19021,19019,19019,sample_1,1GB,NC_014328_1,region002,Genome1,0.170460239817046,4630065,789241.9902685111,233270983.5722511,50.381794547646976,0.03,1.0
80,NC_014328.1.region003,20732.0,18.052286320663708,6.626378795012848,4.0,14.0,17.0,20.0,68.0,20732,20725,20725,sample_3,1GB,NC_014328_1,region003,Genome1,0.1513400897,4630065,700714.4524168306,212650760.9844383,45.9282452804525,0.03,1.0
96,NC_014328.1.region003,20732.0,16.328767123287673,6.217114043698378,3.0,13.0,16.0,19.0,59.0,20732,20725,20725,sample_0,1GB,NC_014328_1,region003,Genome1,0.1387160781861283,4630065,642264.4585468561,206118044.7652222,44.51731126133698,0.03,1.0
112,NC_014328.1.region003,20732.0,15.868464209917036,5.607962658895199,4.0,13.0,15.0,18.0,70.0,20732,20725,20725,sample_2,1GB,NC_014328_1,region003,Genome1,0.1365972244863403,4630065,632454.0281913471,198206538.0997688,42.808586510074655,0.03,1.0
128,NC_014328.1.region003,20732.0,16.035741848350376,6.582040761796772,2.0,13.0,15.0,18.0,104.0,20732,20725,20725,sample_4,1GB,NC_014328_1,region003,Genome1,0.1405702385,4630065,650849.3413205025,198374399.98035145,42.84484126688317,0.03,1.0
144,NC_014328.1.region003,20732.0,20.21700752459965,7.437066309469103,4.0,16.0,19.0,22.0,72.0,20732,20725,20725,sample_1,1GB,NC_014328_1,region003,Genome1,0.170460239817046,4630065,789241.9902685111,233270983.5722511,50.381794547646976,0.03,1.0
82,NC_014328.1.region004,22089.0,19.220019013988864,34.22884792958133,4.0,14.0,16.0,19.0,776.0,22089,22066,22066,sample_3,1GB,NC_014328_1,region004,Genome1,0.1513400897,4630065,700714.4524168306,212650760.9844383,45.9282452804525,0.03,1.0
98,NC_014328.1.region004,22089.0,17.539906740911768,30.098505030650177,4.0,12.0,15.0,18.0,702.0,22089,22066,22066,sample_0,1GB,NC_014328_1,region004,Genome1,0.1387160781861283,4630065,642264.4585468561,206118044.7652222,44.51731126133698,0.03,1.0
114,NC_014328.1.region004,22089.0,17.813481823532076,29.874663891115688,2.0,13.0,15.0,18.0,664.0,22089,22066,22066,sample_2,1GB,NC_014328_1,region004,Genome1,0.1365972244863403,4630065,632454.0281913471,198206538.0997688,42.808586510074655,0.03,1.0
130,NC_014328.1.region004,22089.0,18.008963737606955,29.433033021888768,2.0,13.0,15.0,18.0,671.0,22089,22066,22066,sample_4,1GB,NC_014328_1,region004,Genome1,0.1405702385,4630065,650849.3413205025,198374399.98035145,42.84484126688317,0.03,1.0
146,NC_014328.1.region004,22089.0,22.16732310199647,38.195838914315246,4.0,16.0,19.0,22.0,878.0,22089,22066,22066,sample_1,1GB,NC_014328_1,region004,Genome1,0.170460239817046,4630065,789241.9902685111,233270983.5722511,50.381794547646976,0.03,1.0
81,NC_014328.1.region005,21571.0,18.80636039126605,33.52286093481872,4.0,13.0,16.0,19.0,776.0,21571,21570,21570,sample_3,1GB,NC_014328_1,region005,Genome1,0.1513400897,4630065,700714.4524168306,212650760.9844383,45.9282452804525,0.03,1.0
97,NC_014328.1.region005,21571.0,17.59890593852858,29.937796533766186,4.0,12.0,15.0,18.0,702.0,21571,21570,21570,sample_0,1GB,NC_014328_1,region005,Genome1,0.1387160781861283,4630065,642264.4585468561,206118044.7652222,44.51731126133698,0.03,1.0
113,NC_014328.1.region005,21571.0,16.77423392517732,29.308229226291783,4.0,12.0,14.0,17.0,664.0,21571,21570,21570,sample_2,1GB,NC_014328_1,region005,Genome1,0.1365972244863403,4630065,632454.0281913471,198206538.0997688,42.808586510074655,0.03,1.0
129,NC_014328.1.region005,21571.0,17.661258170692133,29.3136997134095,2.0,12.0,15.0,18.0,671.0,21571,21570,21570,sample_4,1GB,NC_014328_1,region005,Genome1,0.1405702385,4630065,650849.3413205025,198374399.98035145,42.84484126688317,0.03,1.0
145,NC_014328.1.region005,21571.0,21.78892958138241,38.165537491754506,4.0,16.0,19.0,21.0,878.0,21571,21570,21570,sample_1,1GB,NC_014328_1,region005,Genome1,0.170460239817046,4630065,789241.9902685111,233270983.5722511,50.381794547646976,0.03,1.0
91,NZ_CP020566.1.region001,21701.0,79.34095202986038,16.614854127938568,39.0,69.0,76.0,84.0,198.0,21701,21701,21701,sample_3,1GB,NZ_CP020566_1,region001,Genome2,0.303454369,2071952,628742.886758288,190809041.9307741,92.09143934356304,0.03,1.0
107,NZ_CP020566.1.region001,21701.0,84.83314132989263,19.282303441901945,46.0,74.0,80.0,88.0,187.0,21701,21701,21701,sample_0,1GB,NZ_CP020566_1,region001,Genome2,0.3259798834674019,2071952,675414.6715100503,216756741.93832108,104.6147506980476,0.03,1.0
123,NZ_CP020566.1.region001,21701.0,58.42168563660661,21.84750684902037,26.0,47.0,52.0,59.0,192.0,21701,21701,21701,sample_2,1GB,NZ_CP020566_1,region001,Genome2,0.2093843488790615,2071952,433834.3204286692,135960551.9581206,65.6195471507644,0.03,1.0
139,NZ_CP020566.1.region001,21701.0,44.768489931339566,18.09454292231608,19.0,35.0,40.0,46.0,196.0,21701,21701,21701,sample_4,1GB,NZ_CP020566_1,region001,Genome2,0.1565927556,2071952,324452.6731509312,98890941.83878456,47.72839420931786,0.03,1.0
155,NZ_CP020566.1.region001,21701.0,69.32339523524261,21.02655158440781,33.0,58.0,64.0,71.0,173.0,21701,21701,21701,sample_1,1GB,NZ_CP020566_1,region001,Genome2,0.256929741125693,2071952,532346.0909848618,157341978.4756178,75.93900750385038,0.03,1.0
90,NZ_CP053893.1.region001,21541.0,18.183881899633256,4.470062615472198,5.0,15.0,18.0,21.0,101.0,21541,21538,21538,sample_3,1GB,NZ_CP053893_1,region001,Genome3,0.2124527201,5984367,1271395.0472266767,385839229.3352744,64.47452660160621,0.03,1.0
106,NZ_CP053893.1.region001,21541.0,14.910171301239496,3.963208124518694,3.0,12.0,15.0,17.0,90.0,21541,21538,21538,sample_0,1GB,NZ_CP053893_1,region001,Genome3,0.1739126949826087,5984367,1040757.3927349892,334003969.87689817,55.812748428847726,0.03,1.0
122,NZ_CP053893.1.region001,21541.0,16.318926697924887,4.120543081016066,5.0,14.0,16.0,19.0,84.0,21541,21538,21538,sample_2,1GB,NZ_CP053893_1,region001,Genome3,0.1943501142805649,5984367,1163062.4103468412,364495384.1278642,60.90792628992577,0.03,1.0
138,NZ_CP053893.1.region001,21541.0,18.165684044380484,4.635836316068514,4.0,15.0,18.0,21.0,59.0,21541,21538,21538,sample_4,1GB,NZ_CP053893_1,region001,Genome3,0.2167059185,5984367,1296847.7473760894,395270268.2769053,66.05047255238611,0.03,1.0
154,NZ_CP053893.1.region001,21541.0,18.683719418782783,4.702506198792992,2.0,15.0,19.0,22.0,89.0,21541,21538,21538,sample_1,1GB,NZ_CP053893_1,region001,Genome3,0.2208158466220816,5984367,1321443.0656022464,390570100.74045146,65.26506491671574,0.03,1.0
85,NZ_CP053893.1.region002,19846.0,91.66708656656252,175.5497391959571,4.0,15.0,19.0,26.0,1159.0,19846,19844,19844,sample_3,1GB,NZ_CP053893_1,region002,Genome3,0.2124527201,5984367,1271395.0472266767,385839229.3352744,64.47452660160621,0.03,1.0
101,NZ_CP053893.1.region002,19846.0,79.34752594981356,162.18925023125988,3.0,13.0,16.0,22.0,1125.0,19846,19844,19844,sample_0,1GB,NZ_CP053893_1,region002,Genome3,0.1739126949826087,5984367,1040757.3927349892,334003969.87689817,55.812748428847726,0.03,1.0
117,NZ_CP053893.1.region002,19846.0,85.2652423662199,167.44659776254224,2.0,14.0,18.0,25.0,1115.0,19846,19844,19844,sample_2,1GB,NZ_CP053893_1,region002,Genome3,0.1943501142805649,5984367,1163062.4103468412,364495384.1278642,60.90792628992577,0.03,1.0
133,NZ_CP053893.1.region002,19846.0,92.77542073969566,173.68345794905915,4.0,16.0,20.0,28.0,1159.0,19846,19844,19844,sample_4,1GB,NZ_CP053893_1,region002,Genome3,0.2167059185,5984367,1296847.7473760894,395270268.2769053,66.05047255238611,0.03,1.0
149,NZ_CP053893.1.region002,19846.0,96.06862843898014,178.36299998760367,5.0,17.0,21.0,29.0,1154.0,19846,19844,19844,sample_1,1GB,NZ_CP053893_1,region002,Genome3,0.2208158466220816,5984367,1321443.0656022464,390570100.74045146,65.26506491671574,0.03,1.0
89,NZ_CP053893.1.region003,20374.0,19.103465200746047,18.169789769392573,3.0,15.0,18.0,21.0,578.0,20374,20341,20341,sample_3,1GB,NZ_CP053893_1,region003,Genome3,0.2124527201,5984367,1271395.0472266767,385839229.3352744,64.47452660160621,0.03,1.0
105,NZ_CP053893.1.region003,20374.0,15.150044173947188,14.839156816472146,3.0,11.0,14.0,17.0,467.0,20374,20341,20341,sample_0,1GB,NZ_CP053893_1,region003,Genome3,0.1739126949826087,5984367,1040757.3927349892,334003969.87689817,55.812748428847726,0.03,1.0
121,NZ_CP053893.1.region003,20374.0,17.919848826936292,16.157507314310823,6.0,14.0,17.0,20.0,555.0,20374,20341,20341,sample_2,1GB,NZ_CP053893_1,region003,Genome3,0.1943501142805649,5984367,1163062.4103468412,364495384.1278642,60.90792628992577,0.03,1.0
137,NZ_CP053893.1.region003,20374.0,20.38367527240601,18.07944776731254,3.0,16.0,19.0,22.0,611.0,20374,20341,20341,sample_4,1GB,NZ_CP053893_1,region003,Genome3,0.2167059185,5984367,1296847.7473760894,395270268.2769053,66.05047255238611,0.03,1.0
153,NZ_CP053893.1.region003,20374.0,20.314812996956903,18.56364414087937,5.0,16.0,19.0,22.0,607.0,20374,20341,20341,sample_1,1GB,NZ_CP053893_1,region003,Genome3,0.2208158466220816,5984367,1321443.0656022464,390570100.74045146,65.26506491671574,0.03,1.0
87,NZ_CP053893.1.region004,19578.0,19.58315456124221,7.030538267000752,4.0,15.0,18.0,22.0,75.0,19578,19578,19578,sample_3,1GB,NZ_CP053893_1,region004,Genome3,0.2124527201,5984367,1271395.0472266767,385839229.3352744,64.47452660160621,0.03,1.0
103,NZ_CP053893.1.region004,19578.0,16.61579323730718,6.675200974640994,2.0,13.0,15.0,19.0,57.0,19578,19578,19578,sample_0,1GB,NZ_CP053893_1,region004,Genome3,0.1739126949826087,5984367,1040757.3927349892,334003969.87689817,55.812748428847726,0.03,1.0
119,NZ_CP053893.1.region004,19578.0,17.60639493308816,7.107702154024303,3.0,13.0,16.0,20.0,74.0,19578,19578,19578,sample_2,1GB,NZ_CP053893_1,region004,Genome3,0.1943501142805649,5984367,1163062.4103468412,364495384.1278642,60.90792628992577,0.03,1.0
135,NZ_CP053893.1.region004,19578.0,19.83512105424456,7.104815750100873,6.0,15.0,19.0,22.0,71.0,19578,19578,19578,sample_4,1GB,NZ_CP053893_1,region004,Genome3,0.2167059185,5984367,1296847.7473760894,395270268.2769053,66.05047255238611,0.03,1.0
151,NZ_CP053893.1.region004,19578.0,20.489529063234244,7.133238754941772,5.0,16.0,19.0,23.0,72.0,19578,19578,19578,sample_1,1GB,NZ_CP053893_1,region004,Genome3,0.2208158466220816,5984367,1321443.0656022464,390570100.74045146,65.26506491671574,0.03,1.0
86,NZ_CP053893.1.region005,66020.0,18.088336867615872,4.80142781623138,4.0,15.0,18.0,21.0,95.0,66020,65902,65902,sample_3,1GB,NZ_CP053893_1,region005,Genome3,0.2124527201,5984367,1271395.0472266767,385839229.3352744,64.47452660160621,0.03,1.0
102,NZ_CP053893.1.region005,66020.0,14.84139654650106,4.224175074196463,3.0,12.0,15.0,17.0,68.0,66020,65902,65902,sample_0,1GB,NZ_CP053893_1,region005,Genome3,0.1739126949826087,5984367,1040757.3927349892,334003969.87689817,55.812748428847726,0.03,1.0
118,NZ_CP053893.1.region005,66020.0,16.361829748561043,4.39545827918927,2.0,13.0,16.0,19.0,95.0,66020,65902,65902,sample_2,1GB,NZ_CP053893_1,region005,Genome3,0.1943501142805649,5984367,1163062.4103468412,364495384.1278642,60.90792628992577,0.03,1.0
134,NZ_CP053893.1.region005,66020.0,18.63238412602242,4.701447221133882,2.0,15.0,18.0,22.0,92.0,66020,65902,65902,sample_4,1GB,NZ_CP053893_1,region005,Genome3,0.2167059185,5984367,1296847.7473760894,395270268.2769053,66.05047255238611,0.03,1.0
150,NZ_CP053893.1.region005,66020.0,18.689472887003937,4.822537059012979,3.0,15.0,18.0,22.0,95.0,66020,65902,65902,sample_1,1GB,NZ_CP053893_1,region005,Genome3,0.2208158466220816,5984367,1321443.0656022464,390570100.74045146,65.26506491671574,0.03,1.0
88,NZ_CP053893.1.region006,20740.0,22.731967213114757,9.88877097494152,4.0,16.0,20.0,28.0,58.0,20740,20740,20740,sample_3,1GB,NZ_CP053893_1,region006,Genome3,0.2124527201,5984367,1271395.0472266767,385839229.3352744,64.47452660160621,0.03,1.0
104,NZ_CP053893.1.region006,20740.0,18.234185149469624,7.620303640132722,2.0,13.0,16.0,22.0,55.0,20740,20740,20740,sample_0,1GB,NZ_CP053893_1,region006,Genome3,0.1739126949826087,5984367,1040757.3927349892,334003969.87689817,55.812748428847726,0.03,1.0
120,NZ_CP053893.1.region006,20740.0,20.292430086788816,8.804834892551874,4.0,14.0,18.0,24.0,87.0,20740,20740,20740,sample_2,1GB,NZ_CP053893_1,region006,Genome3,0.1943501142805649,5984367,1163062.4103468412,364495384.1278642,60.90792628992577,0.03,1.0
136,NZ_CP053893.1.region006,20740.0,21.992671166827385,9.03885480504959,5.0,16.0,19.0,26.0,60.0,20740,20740,20740,sample_4,1GB,NZ_CP053893_1,region006,Genome3,0.2167059185,5984367,1296847.7473760894,395270268.2769053,66.05047255238611,0.03,1.0
152,NZ_CP053893.1.region006,20740.0,22.987753134040503,8.734841358371195,6.0,17.0,21.0,28.0,92.0,20740,20740,20740,sample_1,1GB,NZ_CP053893_1,region006,Genome3,0.2208158466220816,5984367,1321443.0656022464,390570100.74045146,65.26506491671574,0.03,1.0
95,NZ_LT906445.1.region001,21700.0,47.73078341013825,25.314506561238897,20.0,35.0,40.0,45.0,198.0,21700,21700,21700,sample_3,1GB,NZ_LT906445_1,region001,Genome4,0.1655945985,2132142,353071.198434987,107149008.8008412,50.25416168380961,0.03,1.0
111,NZ_LT906445.1.region001,21700.0,60.58668202764977,26.384166522815644,29.0,47.0,52.0,59.0,187.0,21700,21700,21700,sample_0,1GB,NZ_LT906445_1,region001,Genome4,0.218619331978138,2132142,466127.4597225311,149591463.96916607,70.16017881040104,0.03,1.0
127,NZ_LT906445.1.region001,21700.0,65.66953917050691,19.88571344962309,34.0,54.0,60.0,68.0,192.0,21700,21700,21700,sample_2,1GB,NZ_LT906445_1,region001,Genome4,0.2555441281744456,2132142,544856.3685341188,170754062.3586418,80.08568958288978,0.03,1.0
143,NZ_LT906445.1.region001,21700.0,48.45917050691244,17.803675636567704,21.0,39.0,44.0,50.0,196.0,21700,21700,21700,sample_4,1GB,NZ_LT906445_1,region001,Genome4,0.1808401188,2132142,385576.8125784696,117521158.8697368,55.11882363826462,0.03,1.0
159,NZ_LT906445.1.region001,21700.0,65.87829493087557,22.0944158970246,31.0,54.0,60.0,67.0,173.0,21700,21700,21700,sample_1,1GB,NZ_LT906445_1,region001,Genome4,0.2446251127244625,2132142,521575.4770945609,154158580.06695902,72.30221067215928,0.03,1.0
94,NZ_LT906470.1.region001,26313.0,43.89252460760841,14.936737044775894,19.0,38.0,42.0,46.0,188.0,26313,26313,26313,sample_3,1GB,NZ_LT906470_1,region001,Genome5,0.1671582227,2041290,341218.408415283,103551958.94867197,50.72868575688509,0.03,1.0
110,NZ_LT906470.1.region001,26313.0,38.53859309086763,16.539658911744187,16.0,32.0,36.0,41.0,196.0,26313,26313,26313,sample_0,1GB,NZ_LT906470_1,region001,Genome5,0.1427720113857227,2041290,291439.0791215619,93529779.45039251,45.81895735069124,0.03,1.0
126,NZ_LT906470.1.region001,26313.0,53.40143655227454,15.296828258237628,28.0,46.0,51.0,56.0,187.0,26313,26313,26313,sample_2,1GB,NZ_LT906470_1,region001,Genome5,0.2041241841795875,2041290,416676.6559239501,130583463.45560455,63.97104941267756,0.03,1.0
142,NZ_LT906470.1.region001,26313.0,77.38855318663778,14.236392787747166,46.0,69.0,76.0,83.0,195.0,26313,26313,26313,sample_4,1GB,NZ_LT906470_1,region001,Genome5,0.3052909686,2041290,623187.4012934939,189943231.0342219,93.05058616571966,0.03,1.0
158,NZ_LT906470.1.region001,26313.0,29.083646866567857,15.297337911354454,11.0,23.0,27.0,31.0,172.0,26313,26313,26313,sample_1,1GB,NZ_LT906470_1,region001,Genome5,0.1071690597107169,2041290,218763.1298968893,64658357.14472061,31.675243176971723,0.03,1.0
92,NZ_LT906470.1.region002,32244.0,45.70493735268577,21.82370568927082,21.0,38.0,43.0,48.0,365.0,32244,32242,32242,sample_3,1GB,NZ_LT906470_1,region002,Genome5,0.1671582227,2041290,341218.408415283,103551958.94867197,50.72868575688509,0.03,1.0
108,NZ_LT906470.1.region002,32244.0,39.60609725840467,25.34904616358708,14.0,32.0,36.0,40.0,379.0,32244,32242,32242,sample_0,1GB,NZ_LT906470_1,region002,Genome5,0.1427720113857227,2041290,291439.0791215619,93529779.45039251,45.81895735069124,0.03,1.0
124,NZ_LT906470.1.region002,32244.0,54.30340528470413,22.848610765834582,27.0,46.0,51.0,56.0,364.0,32244,32242,32242,sample_2,1GB,NZ_LT906470_1,region002,Genome5,0.2041241841795875,2041290,416676.6559239501,130583463.45560455,63.97104941267756,0.03,1.0
140,NZ_LT906470.1.region002,32244.0,78.38038084604888,19.2834463998552,41.0,70.0,76.0,82.0,348.0,32244,32242,32242,sample_4,1GB,NZ_LT906470_1,region002,Genome5,0.3052909686,2041290,623187.4012934939,189943231.0342219,93.05058616571966,0.03,1.0
156,NZ_LT906470.1.region002,32244.0,29.987873712938843,22.388433442491237,8.0,23.0,27.0,30.0,330.0,32244,32242,32242,sample_1,1GB,NZ_LT906470_1,region002,Genome5,0.1071690597107169,2041290,218763.1298968893,64658357.14472061,31.675243176971723,0.03,1.0
93,NZ_LT906470.1.region003,21755.0,43.334911514594346,13.710752380541354,20.0,37.0,42.0,46.0,198.0,21755,21739,21739,sample_3,1GB,NZ_LT906470_1,region003,Genome5,0.1671582227,2041290,341218.408415283,103551958.94867197,50.72868575688509,0.03,1.0
109,NZ_LT906470.1.region003,21755.0,37.51110089634567,14.962375154823434,12.0,31.0,36.0,40.0,187.0,21755,21739,21739,sample_0,1GB,NZ_LT906470_1,region003,Genome5,0.1427720113857227,2041290,291439.0791215619,93529779.45039251,45.81895735069124,0.03,1.0
125,NZ_LT906470.1.region003,21755.0,51.69413927832682,14.511272660778298,25.0,45.0,50.0,55.0,232.0,21755,21739,21739,sample_2,1GB,NZ_LT906470_1,region003,Genome5,0.2041241841795875,2041290,416676.6559239501,130583463.45560455,63.97104941267756,0.03,1.0
141,NZ_LT906470.1.region003,21755.0,78.35136750172374,13.260382262248616,44.0,71.0,77.0,83.0,264.0,21755,21739,21739,sample_4,1GB,NZ_LT906470_1,region003,Genome5,0.3052909686,2041290,623187.4012934939,189943231.0342219,93.05058616571966,0.03,1.0
157,NZ_LT906470.1.region003,21755.0,28.80050563088945,13.790387282222191,10.0,23.0,27.0,31.0,184.0,21755,21739,21739,sample_1,1GB,NZ_LT906470_1,region003,Genome5,0.1071690597107169,2041290,218763.1298968893,64658357.14472061,31.675243176971723,0.03,1.0
