Contig,Breadth,Depth avg,Depth median,readsGB,type,count,std,min,25%,75%,max,count_nonzero,count_unique,count_unique_nonzero,expected_value,expected_value_int,err,AE,RAE,std_res
NZ_LT906470.1.region003,0.9999081515499426,8.051623570477197,8.0,0.14,mapping_MapQ00,,,,,,,,,,8.303767965201994,8.0,-0.30376796520199356,0.30376796520199356,0.03658194285714295,-0.16021794068618483
NC_014328.1.region002,0.999947481749908,7.200682773109244,7.0,0.14,mapping_MapQ00,,,,,,,,,,8.303767965201994,8.0,-1.3037679652019936,1.3037679652019936,0.1570092000000001,-0.6876532170809366
NZ_LT906445.1.region001,1.0,7.433931860036832,7.0,0.14,mapping_MapQ00,,,,,,,,,,8.303767965201994,8.0,-1.3037679652019936,1.3037679652019936,0.1570092000000001,-0.6876532170809366
NZ_CP020566.1.region001,0.9999079232079554,7.832404806851144,8.0,0.14,mapping_MapQ00,,,,,,,,,,8.303767965201994,8.0,-0.30376796520199356,0.30376796520199356,0.03658194285714295,-0.16021794068618483
NC_014328.1.region004,1.0,8.920711022660456,8.0,0.16,mapping_MapQ00,,,,,,,,,,9.49002053165942,9.0,-1.49002053165942,1.49002053165942,0.15700919999999996,-0.7858893909496413
NZ_CP053893.1.region001,0.9998608598859052,8.825215697188979,9.0,0.16,mapping_MapQ00,,,,,,,,,,9.49002053165942,9.0,-0.49002053165941994,0.49002053165941994,0.05163534999999997,-0.2584541145548894
NZ_LT906470.1.region001,0.9998860745072724,9.002316748955565,9.0,0.16,mapping_MapQ00,,,,,,,,,,9.49002053165942,9.0,-0.49002053165941994,0.49002053165941994,0.05163534999999997,-0.2584541145548894
NZ_CP053893.1.region004,1.0,9.614501479742833,9.0,0.16,mapping_MapQ00,,,,,,,,,,9.49002053165942,9.0,-0.49002053165941994,0.49002053165941994,0.05163534999999997,-0.2584541145548894
NZ_CP053893.1.region003,1.0,9.347504167892517,9.0,0.16,mapping_MapQ00,,,,,,,,,,9.49002053165942,9.0,-0.49002053165941994,0.49002053165941994,0.05163534999999997,-0.2584541145548894
NZ_CP053893.1.region002,1.0,49.90133897110641,10.0,0.16,mapping_MapQ00,,,,,,,,,,9.49002053165942,9.0,0.50997946834058,0.50997946834058,0.053738500000000036,0.2689811618398624
NZ_CP053893.1.region005,0.999909145972138,8.498667353181695,8.0,0.16,mapping_MapQ00,,,,,,,,,,9.49002053165942,9.0,-1.49002053165942,1.49002053165942,0.15700919999999996,-0.7858893909496413
NC_014328.1.region003,0.9988434849653044,9.469220378232343,9.0,0.16,mapping_MapQ00,,,,,,,,,,9.49002053165942,9.0,-0.49002053165941994,0.49002053165941994,0.05163534999999997,-0.2584541145548894
NZ_CP053893.1.region006,0.99995183044316,10.013680813141288,9.0,0.16,mapping_MapQ00,,,,,,,,,,9.49002053165942,9.0,-0.49002053165941994,0.49002053165941994,0.05163534999999997,-0.2584541145548894
NC_014328.1.region001,0.999889819303658,9.068154269972451,9.0,0.16,mapping_MapQ00,,,,,,,,,,9.49002053165942,9.0,-0.49002053165941994,0.49002053165941994,0.05163534999999997,-0.2584541145548894
NC_014328.1.region005,1.0,9.13653837247001,8.0,0.16,mapping_MapQ00,,,,,,,,,,9.49002053165942,9.0,-1.49002053165942,1.49002053165942,0.15700919999999996,-0.7858893909496413
NZ_LT906470.1.region002,0.9999380114059012,9.416186225280516,9.0,0.16,mapping_MapQ00,,,,,,,,,,9.49002053165942,9.0,-0.49002053165941994,0.49002053165941994,0.05163534999999997,-0.2584541145548894
NZ_LT906470.1.region003,0.999540757749713,7.781713760624856,8.0,0.16,mapping_MapQ00,,,,,,,,,,9.49002053165942,9.0,-1.49002053165942,1.49002053165942,0.15700919999999996,-0.7858893909496413
NC_014328.1.region002,1.0,8.586681371776692,8.0,0.16,mapping_MapQ00,,,,,,,,,,9.49002053165942,9.0,-1.49002053165942,1.49002053165942,0.15700919999999996,-0.7858893909496413
NZ_LT906445.1.region001,0.9999539594843462,8.69726967171601,8.0,0.16,mapping_MapQ00,,,,,,,,,,9.49002053165942,9.0,-1.49002053165942,1.49002053165942,0.15700919999999996,-0.7858893909496413
NZ_CP020566.1.region001,0.9999079232079554,9.116441825130073,9.0,0.16,mapping_MapQ00,,,,,,,,,,9.49002053165942,9.0,-0.49002053165941994,0.49002053165941994,0.05163534999999997,-0.2584541145548894
NC_014328.1.region004,1.0,9.157266271654075,8.0,0.155,mapping_MapQ00,,,,,,,,,,9.193457390045063,9.0,-1.1934573900450633,1.1934573900450633,0.12981594838709679,-0.6294715283837772
NZ_CP053893.1.region001,1.0,8.258244051760123,8.0,0.155,mapping_MapQ00,,,,,,,,,,9.193457390045063,9.0,-1.1934573900450633,1.1934573900450633,0.12981594838709679,-0.6294715283837772
NZ_LT906470.1.region001,0.9987847947442372,8.88517546861336,9.0,0.155,mapping_MapQ00,,,,,,,,,,9.193457390045063,9.0,-0.19345739004506335,0.19345739004506335,0.02104294193548387,-0.1020362519890253
NZ_CP053893.1.region004,0.999846923155424,8.724368461342179,8.0,0.155,mapping_MapQ00,,,,,,,,,,9.193457390045063,9.0,-1.1934573900450633,1.1934573900450633,0.12981594838709679,-0.6294715283837772
NZ_CP053893.1.region003,0.9999019319407668,8.464348764221263,8.0,0.155,mapping_MapQ00,,,,,,,,,,9.193457390045063,9.0,-1.1934573900450633,1.1934573900450633,0.12981594838709679,-0.6294715283837772
NZ_CP053893.1.region002,1.0,48.05622671901742,10.0,0.155,mapping_MapQ00,,,,,,,,,,9.193457390045063,9.0,0.8065426099549367,0.8065426099549367,0.08773006451612904,0.4253990244057265
NZ_CP053893.1.region005,0.9985160508782556,8.537017378908738,8.0,0.155,mapping_MapQ00,,,,,,,,,,9.193457390045063,9.0,-1.1934573900450633,1.1934573900450633,0.12981594838709679,-0.6294715283837772
NC_014328.1.region003,1.0,9.033057054741713,9.0,0.155,mapping_MapQ00,,,,,,,,,,9.193457390045063,9.0,-0.19345739004506335,0.19345739004506335,0.02104294193548387,-0.1020362519890253
NZ_CP053893.1.region006,1.0,10.077745664739885,9.0,0.155,mapping_MapQ00,,,,,,,,,,9.193457390045063,9.0,-0.19345739004506335,0.19345739004506335,0.02104294193548387,-0.1020362519890253
NC_014328.1.region001,0.999944909651829,8.318439755385379,8.0,0.155,mapping_MapQ00,,,,,,,,,,9.193457390045063,9.0,-1.1934573900450633,1.1934573900450633,0.12981594838709679,-0.6294715283837772
NC_014328.1.region005,1.0,9.164651938307628,8.0,0.155,mapping_MapQ00,,,,,,,,,,9.193457390045063,9.0,-1.1934573900450633,1.1934573900450633,0.12981594838709679,-0.6294715283837772
NZ_LT906470.1.region002,1.0,9.326803868088271,8.0,0.155,mapping_MapQ00,,,,,,,,,,9.193457390045063,9.0,-1.1934573900450633,1.1934573900450633,0.12981594838709679,-0.6294715283837772
NZ_LT906470.1.region003,0.9999540757749712,8.409065858363185,8.0,0.155,mapping_MapQ00,,,,,,,,,,9.193457390045063,9.0,-1.1934573900450633,1.1934573900450633,0.12981594838709679,-0.6294715283837772
NC_014328.1.region002,1.0,8.01517777427656,8.0,0.155,mapping_MapQ00,,,,,,,,,,9.193457390045063,9.0,-1.1934573900450633,1.1934573900450633,0.12981594838709679,-0.6294715283837772
NZ_LT906445.1.region001,0.9999539594843462,8.914360698006353,9.0,0.155,mapping_MapQ00,,,,,,,,,,9.193457390045063,9.0,-0.19345739004506335,0.19345739004506335,0.02104294193548387,-0.1020362519890253
NZ_CP020566.1.region001,0.9999539616039778,8.384898710865562,8.0,0.155,mapping_MapQ00,,,,,,,,,,9.193457390045063,9.0,-1.1934573900450633,1.1934573900450633,0.12981594838709679,-0.6294715283837772
NC_014328.1.region004,1.0,13.830566737527704,13.0,0.22,mapping_MapQ00,,,,,,,,,,13.048778231031703,13.0,-0.048778231031702646,0.048778231031702646,0.00373814545454544,-0.025727359766253146
NZ_CP053893.1.region001,0.9999536199619684,12.339332096474951,12.0,0.22,mapping_MapQ00,,,,,,,,,,13.048778231031703,13.0,-1.0487782310317026,1.0487782310317026,0.08037367272727271,-0.553162636161005
NZ_LT906470.1.region001,1.0,12.648160103292447,12.0,0.22,mapping_MapQ00,,,,,,,,,,13.048778231031703,13.0,-1.0487782310317026,1.0487782310317026,0.08037367272727271,-0.553162636161005
NZ_CP053893.1.region004,1.0,13.360853148280436,12.0,0.22,mapping_MapQ00,,,,,,,,,,13.048778231031703,13.0,-1.0487782310317026,1.0487782310317026,0.08037367272727271,-0.553162636161005
NZ_CP053893.1.region003,1.0,12.106943218593704,12.0,0.22,mapping_MapQ00,,,,,,,,,,13.048778231031703,13.0,-1.0487782310317026,1.0487782310317026,0.08037367272727271,-0.553162636161005
NZ_CP053893.1.region002,1.0,69.54620960434914,13.0,0.22,mapping_MapQ00,,,,,,,,,,13.048778231031703,13.0,-0.048778231031702646,0.048778231031702646,0.00373814545454544,-0.025727359766253146
NZ_CP053893.1.region005,1.0,12.244018776499091,12.0,0.22,mapping_MapQ00,,,,,,,,,,13.048778231031703,13.0,-1.0487782310317026,1.0487782310317026,0.08037367272727271,-0.553162636161005
NC_014328.1.region003,1.0,12.727158828064765,12.0,0.22,mapping_MapQ00,,,,,,,,,,13.048778231031703,13.0,-1.0487782310317026,1.0487782310317026,0.08037367272727271,-0.553162636161005
NZ_CP053893.1.region006,1.0,14.688150289017342,13.0,0.22,mapping_MapQ00,,,,,,,,,,13.048778231031703,13.0,-0.048778231031702646,0.048778231031702646,0.00373814545454544,-0.025727359766253146
NC_014328.1.region001,1.0,10.913177611282505,11.0,0.22,mapping_MapQ00,,,,,,,,,,13.048778231031703,13.0,-2.0487782310317026,2.0487782310317026,0.1570092,-1.0805979125557568
NC_014328.1.region005,1.0,13.205455977027466,12.0,0.22,mapping_MapQ00,,,,,,,,,,13.048778231031703,13.0,-1.0487782310317026,1.0487782310317026,0.08037367272727271,-0.553162636161005
NZ_LT906470.1.region002,1.0,13.093695759980164,12.0,0.22,mapping_MapQ00,,,,,,,,,,13.048778231031703,13.0,-1.0487782310317026,1.0487782310317026,0.08037367272727271,-0.553162636161005
NZ_LT906470.1.region003,1.0,11.761928817451205,12.0,0.22,mapping_MapQ00,,,,,,,,,,13.048778231031703,13.0,-1.0487782310317026,1.0487782310317026,0.08037367272727271,-0.553162636161005
NC_014328.1.region002,1.0,11.50895436164067,11.0,0.22,mapping_MapQ00,,,,,,,,,,13.048778231031703,13.0,-2.0487782310317026,2.0487782310317026,0.1570092,-1.0805979125557568
NZ_LT906445.1.region001,1.0,11.623020257826887,11.0,0.22,mapping_MapQ00,,,,,,,,,,13.048778231031703,13.0,-2.0487782310317026,2.0487782310317026,0.1570092,-1.0805979125557568
NZ_CP020566.1.region001,0.9999539616039778,11.570441988950275,11.0,0.22,mapping_MapQ00,,,,,,,,,,13.048778231031703,13.0,-2.0487782310317026,2.0487782310317026,0.1570092,-1.0805979125557568
NC_014328.1.region004,0.6696367994934189,1.7346842283012496,1.0,0.02,mapping_MapQ00,,,,,,,,,,1.1862525664574275,1.0,-0.1862525664574275,0.1862525664574275,0.15700919999999996,-0.09823617386870516
NZ_CP053893.1.region001,0.6797458373915867,1.5466020742358078,1.0,0.02,mapping_MapQ00,,,,,,,,,,1.1862525664574275,1.0,-0.1862525664574275,0.1862525664574275,0.15700919999999996,-0.09823617386870516
NZ_LT906470.1.region001,0.6731857365283105,1.664692277317087,1.0,0.02,mapping_MapQ00,,,,,,,,,,1.1862525664574275,1.0,-0.1862525664574275,0.1862525664574275,0.15700919999999996,-0.09823617386870516
NZ_CP053893.1.region004,0.7216042453311562,1.6995474473200396,1.0,0.02,mapping_MapQ00,,,,,,,,,,1.1862525664574275,1.0,-0.1862525664574275,0.1862525664574275,0.15700919999999996,-0.09823617386870516
NZ_CP053893.1.region003,0.6339609689124253,1.640498105035192,1.0,0.02,mapping_MapQ00,,,,,,,,,,1.1862525664574275,1.0,-0.1862525664574275,0.1862525664574275,0.15700919999999996,-0.09823617386870516
NZ_CP053893.1.region002,0.7342696063626296,8.708987454582848,2.0,0.02,mapping_MapQ00,,,,,,,,,,1.1862525664574275,1.0,0.8137474335425725,0.8137474335425725,0.6859816000000001,0.4291991025260467
NZ_CP053893.1.region005,0.6294215626892792,1.5695623932446412,1.0,0.02,mapping_MapQ00,,,,,,,,,,1.1862525664574275,1.0,-0.1862525664574275,0.1862525664574275,0.15700919999999996,-0.09823617386870516
NC_014328.1.region003,0.664369699306091,1.6418365126568506,1.0,0.02,mapping_MapQ00,,,,,,,,,,1.1862525664574275,1.0,-0.1862525664574275,0.1862525664574275,0.15700919999999996,-0.09823617386870516
NZ_CP053893.1.region006,0.7072736030828516,2.0251992099707143,2.0,0.02,mapping_MapQ00,,,,,,,,,,1.1862525664574275,1.0,0.8137474335425725,0.8137474335425725,0.6859816000000001,0.4291991025260467
NC_014328.1.region001,0.6738651388276774,1.656965336821452,1.0,0.02,mapping_MapQ00,,,,,,,,,,1.1862525664574275,1.0,-0.1862525664574275,0.1862525664574275,0.15700919999999996,-0.09823617386870516
NC_014328.1.region005,0.6825529155666713,1.6986496573251,1.0,0.02,mapping_MapQ00,,,,,,,,,,1.1862525664574275,1.0,-0.1862525664574275,0.1862525664574275,0.15700919999999996,-0.09823617386870516
NZ_LT906470.1.region002,0.6945512025787255,1.7002543620866617,1.0,0.02,mapping_MapQ00,,,,,,,,,,1.1862525664574275,1.0,-0.1862525664574275,0.1862525664574275,0.15700919999999996,-0.09823617386870516
NZ_LT906470.1.region003,0.6667738231917336,1.7846270404297817,2.0,0.02,mapping_MapQ00,,,,,,,,,,1.1862525664574275,1.0,0.8137474335425725,0.8137474335425725,0.6859816000000001,0.4291991025260467
NC_014328.1.region002,0.6335276508586734,1.6006797645693442,1.0,0.02,mapping_MapQ00,,,,,,,,,,1.1862525664574275,1.0,-0.1862525664574275,0.1862525664574275,0.15700919999999996,-0.09823617386870516
NZ_LT906445.1.region001,0.6476519337016574,1.7503376697234665,1.0,0.02,mapping_MapQ00,,,,,,,,,,1.1862525664574275,1.0,-0.1862525664574275,0.1862525664574275,0.15700919999999996,-0.09823617386870516
NZ_CP020566.1.region001,0.6758436536071083,1.5989782016348777,1.0,0.02,mapping_MapQ00,,,,,,,,,,1.1862525664574275,1.0,-0.1862525664574275,0.1862525664574275,0.15700919999999996,-0.09823617386870516
NC_014328.1.region004,0.998236012483604,7.139510647938378,6.0,0.115,mapping_MapQ00,,,,,,,,,,6.820952257130208,7.0,-0.8209522571302079,0.8209522571302079,0.12035742608695647,-0.4329991806463666
NZ_CP053893.1.region001,0.9967070172997542,6.024383434155421,6.0,0.115,mapping_MapQ00,,,,,,,,,,6.820952257130208,7.0,-0.8209522571302079,0.8209522571302079,0.12035742608695647,-0.4329991806463666
NZ_LT906470.1.region001,0.9983670679375688,7.004108025865348,7.0,0.115,mapping_MapQ00,,,,,,,,,,6.820952257130208,7.0,0.17904774286979208,0.17904774286979208,0.02624966956521745,0.09443609574838524
NZ_CP053893.1.region004,0.9987243596285336,7.2358861697235985,7.0,0.115,mapping_MapQ00,,,,,,,,,,6.820952257130208,7.0,0.17904774286979208,0.17904774286979208,0.02624966956521745,0.09443609574838524
NZ_CP053893.1.region003,0.9937726782386976,6.320224996299403,6.0,0.115,mapping_MapQ00,,,,,,,,,,6.820952257130208,7.0,-0.8209522571302079,0.8209522571302079,0.12035742608695647,-0.4329991806463666
NZ_CP053893.1.region002,0.9998993254807208,35.695630285944425,7.0,0.115,mapping_MapQ00,,,,,,,,,,6.820952257130208,7.0,0.17904774286979208,0.17904774286979208,0.02624966956521745,0.09443609574838524
NZ_CP053893.1.region005,0.998122350090854,6.350946659384672,6.0,0.115,mapping_MapQ00,,,,,,,,,,6.820952257130208,7.0,-0.8209522571302079,0.8209522571302079,0.12035742608695647,-0.4329991806463666
NC_014328.1.region003,0.9940728604471858,6.802026273692375,6.0,0.115,mapping_MapQ00,,,,,,,,,,6.820952257130208,7.0,-0.8209522571302079,0.8209522571302079,0.12035742608695647,-0.4329991806463666
NZ_CP053893.1.region006,0.9976396917148362,7.881657090435034,7.0,0.115,mapping_MapQ00,,,,,,,,,,6.820952257130208,7.0,0.17904774286979208,0.17904774286979208,0.02624966956521745,0.09443609574838524
NC_014328.1.region001,0.999944909651829,6.308357666244284,6.0,0.115,mapping_MapQ00,,,,,,,,,,6.820952257130208,7.0,-0.8209522571302079,0.8209522571302079,0.12035742608695647,-0.4329991806463666
NC_014328.1.region005,0.9996757908387754,7.45126019273536,7.0,0.115,mapping_MapQ00,,,,,,,,,,6.820952257130208,7.0,0.17904774286979208,0.17904774286979208,0.02624966956521745,0.09443609574838524
NZ_LT906470.1.region002,0.9958157698983388,6.86989946777055,6.0,0.115,mapping_MapQ00,,,,,,,,,,6.820952257130208,7.0,-0.8209522571302079,0.8209522571302079,0.12035742608695647,-0.4329991806463666
NZ_LT906470.1.region003,0.9982548794489092,6.241891705387128,6.0,0.115,mapping_MapQ00,,,,,,,,,,6.820952257130208,7.0,-0.8209522571302079,0.8209522571302079,0.12035742608695647,-0.4329991806463666
NC_014328.1.region002,0.9993697809988972,6.07131220768301,6.0,0.115,mapping_MapQ00,,,,,,,,,,6.820952257130208,7.0,-0.8209522571302079,0.8209522571302079,0.12035742608695647,-0.4329991806463666
NZ_LT906445.1.region001,0.9988950276243094,6.038117625368732,6.0,0.115,mapping_MapQ00,,,,,,,,,,6.820952257130208,7.0,-0.8209522571302079,0.8209522571302079,0.12035742608695647,-0.4329991806463666
NZ_CP020566.1.region001,0.999033193683532,5.720552995391705,6.0,0.115,mapping_MapQ00,,,,,,,,,,6.820952257130208,7.0,-0.8209522571302079,0.8209522571302079,0.12035742608695647,-0.4329991806463666
NC_014328.1.region004,0.9932606630783845,5.144171220400729,5.0,0.09,mapping_MapQ00,,,,,,,,,,5.338136549058424,5.0,-0.33813654905842405,0.33813654905842405,0.06334355555555558,-0.17834514421179745
NZ_CP053893.1.region001,0.9868744492370484,5.171820659836451,5.0,0.09,mapping_MapQ00,,,,,,,,,,5.338136549058424,5.0,-0.33813654905842405,0.33813654905842405,0.06334355555555558,-0.17834514421179745
NZ_LT906470.1.region001,0.9963164090684692,5.24062357066626,5.0,0.09,mapping_MapQ00,,,,,,,,,,5.338136549058424,5.0,-0.33813654905842405,0.33813654905842405,0.06334355555555558,-0.17834514421179745
NZ_CP053893.1.region004,0.9979589754056536,5.873657838224768,5.0,0.09,mapping_MapQ00,,,,,,,,,,5.338136549058424,5.0,-0.33813654905842405,0.33813654905842405,0.06334355555555558,-0.17834514421179745
NZ_CP053893.1.region003,0.9966656859860744,4.833316933976188,5.0,0.09,mapping_MapQ00,,,,,,,,,,5.338136549058424,5.0,-0.33813654905842405,0.33813654905842405,0.06334355555555558,-0.17834514421179745
NZ_CP053893.1.region002,0.9902345716299203,27.59460146400976,6.0,0.09,mapping_MapQ00,,,,,,,,,,5.338136549058424,5.0,0.661863450941576,0.661863450941576,0.1239877333333333,0.34909013218295437
NZ_CP053893.1.region005,0.9948818897637796,5.069404279930596,5.0,0.09,mapping_MapQ00,,,,,,,,,,5.338136549058424,5.0,-0.33813654905842405,0.33813654905842405,0.06334355555555558,-0.17834514421179745
NC_014328.1.region003,0.9907478797224364,5.080398832684825,5.0,0.09,mapping_MapQ00,,,,,,,,,,5.338136549058424,5.0,-0.33813654905842405,0.33813654905842405,0.06334355555555558,-0.17834514421179745
NZ_CP053893.1.region006,0.998795761078998,6.116421509524958,6.0,0.09,mapping_MapQ00,,,,,,,,,,5.338136549058424,5.0,0.661863450941576,0.661863450941576,0.1239877333333333,0.34909013218295437
NC_014328.1.region001,0.994711326575584,4.524977846699159,4.0,0.09,mapping_MapQ00,,,,,,,,,,5.338136549058424,5.0,-1.338136549058424,1.338136549058424,0.2506748444444445,-0.7057804206065493
NC_014328.1.region005,0.9937473947478116,5.713133855331842,5.0,0.09,mapping_MapQ00,,,,,,,,,,5.338136549058424,5.0,-0.33813654905842405,0.33813654905842405,0.06334355555555558,-0.17834514421179745
NZ_LT906470.1.region002,0.9900508306471608,5.229972137870582,5.0,0.09,mapping_MapQ00,,,,,,,,,,5.338136549058424,5.0,-0.33813654905842405,0.33813654905842405,0.06334355555555558,-0.17834514421179745
NZ_LT906470.1.region003,0.9962342135476464,4.950398746139308,5.0,0.09,mapping_MapQ00,,,,,,,,,,5.338136549058424,5.0,-0.33813654905842405,0.33813654905842405,0.06334355555555558,-0.17834514421179745
NC_014328.1.region002,0.9936978099889712,4.975265577929285,5.0,0.09,mapping_MapQ00,,,,,,,,,,5.338136549058424,5.0,-0.33813654905842405,0.33813654905842405,0.06334355555555558,-0.17834514421179745
NZ_LT906445.1.region001,0.9949355432780848,5.016288755205923,5.0,0.09,mapping_MapQ00,,,,,,,,,,5.338136549058424,5.0,-0.33813654905842405,0.33813654905842405,0.06334355555555558,-0.17834514421179745
NZ_CP020566.1.region001,0.9919893190921228,4.946767531442893,5.0,0.09,mapping_MapQ00,,,,,,,,,,5.338136549058424,5.0,-0.33813654905842405,0.33813654905842405,0.06334355555555558,-0.17834514421179745
NC_014328.1.region004,0.9999547695508616,10.482675954405645,10.0,0.17,mapping_MapQ00,,,,,,,,,,10.083146814888133,10.0,-0.08314681488813314,0.08314681488813314,0.008246117647058737,-0.04385456329186577
NZ_CP053893.1.region001,1.0,8.970177635545662,9.0,0.17,mapping_MapQ00,,,,,,,,,,10.083146814888133,10.0,-1.0831468148881331,1.0831468148881331,0.10742150588235286,-0.5712898396866176
NZ_LT906470.1.region001,1.0,9.95651843694224,9.0,0.17,mapping_MapQ00,,,,,,,,,,10.083146814888133,10.0,-1.0831468148881331,1.0831468148881331,0.10742150588235286,-0.5712898396866176
NZ_CP053893.1.region004,1.0,10.169149913256454,9.0,0.17,mapping_MapQ00,,,,,,,,,,10.083146814888133,10.0,-1.0831468148881331,1.0831468148881331,0.10742150588235286,-0.5712898396866176
NZ_CP053893.1.region003,1.0,9.637687555163284,9.0,0.17,mapping_MapQ00,,,,,,,,,,10.083146814888133,10.0,-1.0831468148881331,1.0831468148881331,0.10742150588235286,-0.5712898396866176
NZ_CP053893.1.region002,1.0,52.41427564683379,11.0,0.17,mapping_MapQ00,,,,,,,,,,10.083146814888133,10.0,0.9168531851118669,0.9168531851118669,0.09092927058823538,0.4835807131028861
NZ_CP053893.1.region005,0.999984857662023,9.286966792349975,9.0,0.17,mapping_MapQ00,,,,,,,,,,10.083146814888133,10.0,-1.0831468148881331,1.0831468148881331,0.10742150588235286,-0.5712898396866176
NC_014328.1.region003,1.0,10.010360447185814,10.0,0.17,mapping_MapQ00,,,,,,,,,,10.083146814888133,10.0,-0.08314681488813314,0.08314681488813314,0.008246117647058737,-0.04385456329186577
NZ_CP053893.1.region006,1.0,11.7368978805395,11.0,0.17,mapping_MapQ00,,,,,,,,,,10.083146814888133,10.0,0.9168531851118669,0.9168531851118669,0.09092927058823538,0.4835807131028861
NC_014328.1.region001,1.0,9.515590568532392,9.0,0.17,mapping_MapQ00,,,,,,,,,,10.083146814888133,10.0,-1.0831468148881331,1.0831468148881331,0.10742150588235286,-0.5712898396866176
NC_014328.1.region005,1.0,10.238525311472372,9.0,0.17,mapping_MapQ00,,,,,,,,,,10.083146814888133,10.0,-1.0831468148881331,1.0831468148881331,0.10742150588235286,-0.5712898396866176
NZ_LT906470.1.region002,1.0,10.39530126456732,10.0,0.17,mapping_MapQ00,,,,,,,,,,10.083146814888133,10.0,-0.08314681488813314,0.08314681488813314,0.008246117647058737,-0.04385456329186577
NZ_LT906470.1.region003,1.0,9.556647531572905,9.0,0.17,mapping_MapQ00,,,,,,,,,,10.083146814888133,10.0,-1.0831468148881331,1.0831468148881331,0.10742150588235286,-0.5712898396866176
NC_014328.1.region002,0.9992122262486214,9.513034794491748,9.0,0.17,mapping_MapQ00,,,,,,,,,,10.083146814888133,10.0,-1.0831468148881331,1.0831468148881331,0.10742150588235286,-0.5712898396866176
NZ_LT906445.1.region001,0.9999539594843462,9.04346424789355,9.0,0.17,mapping_MapQ00,,,,,,,,,,10.083146814888133,10.0,-1.0831468148881331,1.0831468148881331,0.10742150588235286,-0.5712898396866176
NZ_CP020566.1.region001,0.9998618848119332,9.14936918684962,9.0,0.17,mapping_MapQ00,,,,,,,,,,10.083146814888133,10.0,-1.0831468148881331,1.0831468148881331,0.10742150588235286,-0.5712898396866176
NC_014328.1.region004,0.6025148129720929,1.525561144058254,1.0,0.015,mapping_MapQ00,,,,,,,,,,0.8896894248430707,1.0,0.11031057515692932,0.11031057515692932,0.1239877333333333,0.05818168869715906
NZ_CP053893.1.region001,0.4772505913454849,1.491642371234208,1.0,0.015,mapping_MapQ00,,,,,,,,,,0.8896894248430707,1.0,0.11031057515692932,0.11031057515692932,0.1239877333333333,0.05818168869715906
NZ_LT906470.1.region001,0.5664755250066457,1.452369779446269,1.0,0.015,mapping_MapQ00,,,,,,,,,,0.8896894248430707,1.0,0.11031057515692932,0.11031057515692932,0.1239877333333333,0.05818168869715906
NZ_CP053893.1.region004,0.5855189305031125,1.5118082788671023,1.0,0.015,mapping_MapQ00,,,,,,,,,,0.8896894248430707,1.0,0.11031057515692932,0.11031057515692932,0.1239877333333333,0.05818168869715906
NZ_CP053893.1.region003,0.4652348730018633,1.404616357504216,1.0,0.015,mapping_MapQ00,,,,,,,,,,0.8896894248430707,1.0,0.11031057515692932,0.11031057515692932,0.1239877333333333,0.05818168869715906
NZ_CP053893.1.region002,0.6808617738850297,6.923702498891025,2.0,0.015,mapping_MapQ00,,,,,,,,,,0.8896894248430707,1.0,1.1103105751569293,1.1103105751569293,1.2479754666666667,0.5856169650919109
NZ_CP053893.1.region005,0.5263779527559055,1.4785110177780334,1.0,0.015,mapping_MapQ00,,,,,,,,,,0.8896894248430707,1.0,0.11031057515692932,0.11031057515692932,0.1239877333333333,0.05818168869715906
NC_014328.1.region003,0.5526214340786431,1.5827520055807465,1.0,0.015,mapping_MapQ00,,,,,,,,,,0.8896894248430707,1.0,0.11031057515692932,0.11031057515692932,0.1239877333333333,0.05818168869715906
NZ_CP053893.1.region006,0.6257707129094412,1.6065737818489725,1.0,0.015,mapping_MapQ00,,,,,,,,,,0.8896894248430707,1.0,0.11031057515692932,0.11031057515692932,0.1239877333333333,0.05818168869715906
NC_014328.1.region001,0.5304098721903923,1.3650810137100124,1.0,0.015,mapping_MapQ00,,,,,,,,,,0.8896894248430707,1.0,0.11031057515692932,0.11031057515692932,0.1239877333333333,0.05818168869715906
NC_014328.1.region005,0.5914964568570238,1.6142040560645212,1.0,0.015,mapping_MapQ00,,,,,,,,,,0.8896894248430707,1.0,0.11031057515692932,0.11031057515692932,0.1239877333333333,0.05818168869715906
NZ_LT906470.1.region002,0.5455926109595834,1.447480543089246,1.0,0.015,mapping_MapQ00,,,,,,,,,,0.8896894248430707,1.0,0.11031057515692932,0.11031057515692932,0.1239877333333333,0.05818168869715906
NZ_LT906470.1.region003,0.6105166475315729,1.5291860989920265,1.0,0.015,mapping_MapQ00,,,,,,,,,,0.8896894248430707,1.0,0.11031057515692932,0.11031057515692932,0.1239877333333333,0.05818168869715906
NC_014328.1.region002,0.5464523922062917,1.407688611244594,1.0,0.015,mapping_MapQ00,,,,,,,,,,0.8896894248430707,1.0,0.11031057515692932,0.11031057515692932,0.1239877333333333,0.05818168869715906
NZ_LT906445.1.region001,0.566390423572744,1.4724435051211184,1.0,0.015,mapping_MapQ00,,,,,,,,,,0.8896894248430707,1.0,0.11031057515692932,0.11031057515692932,0.1239877333333333,0.05818168869715906
NZ_CP020566.1.region001,0.4812393536209198,1.2991485697885774,1.0,0.015,mapping_MapQ00,,,,,,,,,,0.8896894248430707,1.0,0.11031057515692932,0.11031057515692932,0.1239877333333333,0.05818168869715906
